Partition,Average Curvature Times 1000,k,adjterm,kfix,time,num_edges,density,avg_clustering,number_of_edges
2788,997.375899388462,0.997375899388462,0.0026241006115379495,0.737589938846205,2016-03-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fbb0>>,0.3518508626675925,0.5645593599174239,6587
2789,997.4033528842303,0.9974033528842303,0.002596647115769679,0.7403352884230321,2016-03-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fbe0>>,0.34479995726724,0.5516452014053893,6455
2790,997.7561108927688,0.9977561108927688,0.0022438891072311673,0.7756110892768833,2016-03-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fc10>>,0.5396613428769831,0.6376975654070396,10103
2791,997.7785913418036,0.9977785913418036,0.002221408658196422,0.7778591341803578,2016-03-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fc40>>,0.5553656321777682,0.6564704110466645,10397
2792,997.8462684034988,0.9978462684034988,0.0021537315965012294,0.7846268403498771,2016-03-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fc70>>,0.5788686501789434,0.6590758639120043,10837
2793,997.6235972806724,0.9976235972806724,0.002376402719327597,0.7623597280672403,2016-03-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fca0>>,0.4826131082741307,0.6281240931694033,9035
2794,997.5912759299418,0.9975912759299418,0.00240872407005821,0.759127592994179,2016-03-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fcd0>>,0.4778590887238929,0.6255217143154453,8946
2795,997.4765346348822,0.9974765346348822,0.0025234653651178274,0.7476534634882173,2016-03-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fd00>>,0.4340580097217029,0.6115375185851035,8126
2796,997.505762719794,0.997505762719794,0.0024942372802060353,0.7505762719793965,2016-03-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fd30>>,0.4291437423214572,0.609901193074572,8034
2797,997.5202980809452,0.9975202980809452,0.0024797019190547775,0.7520298080945222,2016-03-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fd60>>,0.4325089471716254,0.5899333422119583,8097
2798,997.3006616078836,0.9973006616078837,0.002699338392116335,0.7300661607883665,2016-03-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fd90>>,0.2637679611131884,0.5269082686942987,4938
2799,997.351256886104,0.997351256886104,0.002648743113895957,0.7351256886104043,2016-03-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fdc0>>,0.2866299877143315,0.5380475506513657,5366
2800,997.3833645128792,0.9973833645128792,0.0026166354871207664,0.7383364512879234,2016-03-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fdf0>>,0.2893542011644677,0.5284535512420487,5417
2801,997.3794049091712,0.9973794049091712,0.0026205950908287923,0.7379404909171208,2016-03-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fe20>>,0.2534586827626729,0.5130027147415908,4745
2802,997.5412404711276,0.9975412404711276,0.002458759528872423,0.7541240471127577,2016-03-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fe50>>,0.3444260456172213,0.5458469210568104,6448
2803,997.5772814573436,0.9975772814573436,0.00242271854265641,0.757728145734359,2016-03-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fe80>>,0.2437903958121895,0.4857184245775552,4564
2804,997.615908568949,0.997615908568949,0.0023840914310510053,0.7615908568948995,2016-04-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305feb0>>,0.2502537257625127,0.5008564455290199,4685
2805,997.5430646638824,0.9975430646638824,0.0024569353361175716,0.7543064663882428,2016-04-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fee0>>,0.2440574755622028,0.5009394183309678,4569
2806,997.5302073021292,0.9975302073021292,0.002469792697870843,0.7530207302129157,2016-04-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305ff10>>,0.4157363388707868,0.5860230324090998,7783
2807,997.5085429683398,0.9975085429683398,0.0024914570316602047,0.7508542968339795,2016-04-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305ff40>>,0.4023289354201164,0.5772654400363643,7532
2808,997.4464431990002,0.9974464431990002,0.002553556800999779,0.7446443199000221,2016-04-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305ff70>>,0.3014262058650713,0.5199339775299291,5643
2809,997.5231912657736,0.9975231912657736,0.002476808734226399,0.7523191265773601,2016-04-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305ffa0>>,0.4027562630201378,0.5704241636330359,7540
2810,997.4364395761776,0.9974364395761776,0.002563560423822442,0.7436439576177558,2016-04-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305ffd0>>,0.2724213450136211,0.5064476152800159,5100
2811,997.4292940208838,0.9974292940208839,0.002570705979116128,0.7429294020883872,2016-04-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b040>>,0.2661716788633085,0.5029845341280376,4983
2812,997.663042638689,0.997663042638689,0.0023369573613110095,0.766304263868899,2016-04-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b070>>,0.4659473318732973,0.6000670076450999,8723
2813,997.6831744711324,0.9976831744711323,0.0023168255288676942,0.7683174471132306,2016-04-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b0a0>>,0.4420169862721008,0.5797479244438092,8275
2814,997.6136664227296,0.9976136664227295,0.002386333577270472,0.7613666422729528,2016-04-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b0d0>>,0.4036643341701832,0.5661797805303656,7557
2815,997.7798160847868,0.9977798160847868,0.0022201839152131697,0.777981608478683,2016-04-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b100>>,0.4915335719245767,0.6001682637087038,9202
2816,997.5779432764568,0.9975779432764569,0.00242205672354312,0.757794327645688,2016-04-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b130>>,0.2538860103626943,0.5019789860743307,4753
2817,997.7020322373404,0.9977020322373404,0.0022979677626595585,0.7702032237340442,2016-04-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b160>>,0.2446450510122322,0.5046415582714822,4580
2818,997.8072362852064,0.9978072362852064,0.0021927637147935997,0.78072362852064,2016-04-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b190>>,0.4330431066716521,0.5723299342286463,8107
2819,997.9741953174791,0.9979741953174791,0.002025804682520893,0.7974195317479107,2016-04-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b1c0>>,0.5054217189252711,0.5914243398835392,9462
2820,997.8996069826828,0.9978996069826829,0.002100393017317126,0.7899606982682874,2016-04-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b1f0>>,0.4259387853212969,0.5681594894120169,7974
2821,997.8866774207936,0.9978866774207936,0.002113322579206378,0.7886677420793622,2016-04-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b220>>,0.42300090807115,0.5668575896191148,7919
2822,997.8923466730416,0.9978923466730416,0.002107653326958392,0.7892346673041608,2016-04-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b250>>,0.4090593451204529,0.5540930117329664,7658
2823,998.0957531047252,0.9980957531047252,0.001904246895274797,0.8095753104725203,2016-04-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b280>>,0.5912611505795631,0.6351035335936732,11069
2824,998.44408679182,0.9984440867918201,0.0015559132081799376,0.8444086791820062,2016-04-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b2b0>>,0.7239463703861974,0.679610936870722,13553
2825,998.295222043454,0.998295222043454,0.0017047779565459997,0.8295222043454,2016-05-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b2e0>>,0.6727738902836387,0.6634344916559282,12595
2826,998.4290164850026,0.9984290164850026,0.0015709835149974039,0.8429016485002596,2016-05-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b310>>,0.7303562843865178,0.6816577606624481,13673
2827,998.2384476553464,0.9982384476553464,0.001761552344653583,0.8238447655346417,2016-05-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b340>>,0.6570161850328509,0.6594732357356992,12300
2828,998.316756117677,0.998316756117677,0.0016832438823229934,0.8316756117677007,2016-05-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b370>>,0.6811601944340581,0.6666510826556005,12752
2829,998.3020160898648,0.9983020160898648,0.0016979839101352034,0.8302016089864797,2016-05-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b3a0>>,0.6729875540836494,0.664203928684373,12599
2830,997.9554867116486,0.9979554867116487,0.002044513288351313,0.7955486711648687,2016-05-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b3d0>>,0.5250253725762513,0.6142908224011906,9829
2831,997.9669975060856,0.9979669975060856,0.00203300249391436,0.796699750608564,2016-05-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b400>>,0.5431333796271567,0.6217798180249215,10168
2832,997.884752449568,0.9978847524495681,0.002115247550431909,0.7884752449568091,2016-05-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b430>>,0.5106030660755302,0.6101244116663318,9559
2833,997.8228272863972,0.9978228272863973,0.0021771727136027375,0.7822827286397263,2016-05-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b460>>,0.4526467603226323,0.5878177457880984,8474
2834,997.8206419074698,0.9978206419074699,0.002179358092530115,0.7820641907469885,2016-05-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b490>>,0.4606057368730303,0.5912597543786722,8623
2835,997.8727916519896,0.9978727916519896,0.00212720834801039,0.787279165198961,2016-05-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b4c0>>,0.4930826344746541,0.603693638917397,9231
2836,997.953511237656,0.997953511237656,0.002046488762344034,0.7953511237655966,2016-05-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b4f0>>,0.5359222263767961,0.6197649090284767,10033
2837,997.7554705382688,0.9977554705382689,0.0022445294617311484,0.7755470538268852,2016-05-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b520>>,0.34479995726724,0.5477217482269819,6455
2838,997.693120352309,0.9976931203523091,0.0023068796476909403,0.769312035230906,2016-05-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b550>>,0.2677741573633887,0.5053230297507858,5013
2839,997.7204327462582,0.9977204327462582,0.0022795672537417877,0.7720432746258212,2016-05-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b580>>,0.3132311308156615,0.5316272128310947,5864
2840,997.7509160800944,0.9977509160800944,0.0022490839199056367,0.7750916080094363,2016-05-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b5b0>>,0.3665936648683296,0.5609407387041597,6863
2841,997.7692813250462,0.9977692813250463,0.0022307186749537244,0.7769281325046276,2016-05-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b5e0>>,0.3676619838683831,0.5569744654584132,6883
2842,997.8547993278132,0.9978547993278132,0.00214520067218682,0.785479932781318,2016-05-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b610>>,0.4253512098712675,0.5823720689815645,7963
2843,997.6321140267636,0.9976321140267636,0.00236788597323645,0.763211402676355,2016-05-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b640>>,0.3549489877677474,0.560596386147262,6645
2844,997.522068236108,0.997522068236108,0.002477931763891994,0.7522068236108006,2016-05-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b670>>,0.2811281448640564,0.5247344237371648,5263
2845,997.5533578522504,0.9975533578522504,0.002446642147749589,0.7553357852250411,2016-05-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b6a0>>,0.3467763474173388,0.563954911293507,6492
2846,997.6639530022944,0.9976639530022944,0.002336046997705621,0.7663953002294379,2016-06-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b6d0>>,0.4246033865712301,0.585898507945661,7949
2847,997.6458698975404,0.9976458698975403,0.0023541301024596617,0.7645869897540338,2016-06-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b700>>,0.4250841301212542,0.5928895600583199,7958
2848,997.772395590993,0.9977723955909931,0.0022276044090069336,0.7772395590993066,2016-06-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b730>>,0.4752417071737621,0.6098340551817273,8897
2849,997.803381627565,0.9978033816275651,0.0021966183724348998,0.78033816275651,2016-06-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b760>>,0.4680839698734041,0.6038236076365182,8763
2850,997.8976903835572,0.9978976903835572,0.0021023096164427546,0.7897690383557245,2016-06-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b790>>,0.5073446931253672,0.6162965921672353,9498
2851,997.8226897489158,0.9978226897489157,0.0021773102510842524,0.7822689748915748,2016-06-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b7c0>>,0.4723572458736179,0.6010287168805978,8843
2852,997.7139199901918,0.9977139199901918,0.0022860800098082334,0.7713919990191767,2016-06-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b7f0>>,0.3237540729661877,0.5433648427730933,6061
2853,997.5742882126294,0.9975742882126294,0.0024257117873706102,0.757428821262939,2016-06-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b820>>,0.2620052347631003,0.5145594219616376,4905
2854,997.5193306971512,0.9975193306971512,0.002480669302848848,0.7519330697151152,2016-06-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b850>>,0.2859889963142994,0.5301088945464314,5354
2855,997.5139691552922,0.9975139691552922,0.002486030844707776,0.7513969155292224,2016-06-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b880>>,0.2969392660648469,0.538681104960611,5559
2856,997.492497279124,0.997492497279124,0.002507502720875965,0.7492497279124035,2016-06-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x466d6b8b0>>,0.3194273810159713,0.5473786696167896,5980
